name,time,speed
speed,1678499746310634094,0
speed,1678499747308348363,0
speed,1678499748309439686,0
speed,1678499749309782061,0
speed,1678499750308850440,0
speed,1678499751309863491,0
speed,1678499752306556430,0
speed,1678499753309529729,0
speed,1678499754309076240,0
speed,1678499755310181490,0
speed,1678499756310809091,0
speed,1678499757311032584,0
speed,1678499758310980353,0
speed,1678499759313280238,0
speed,1678499760312034587,0
speed,1678499761311328725,0
speed,1678499762309048506,0
speed,1678499763312305946,0
speed,1678499764321052660,0
speed,1678499765310786379,0
speed,1678499766312276187,0
speed,1678499767312851216,0
speed,1678499768312587036,0
speed,1678499769312889000,0
speed,1678499770313013469,0
speed,1678499771315681770,0
speed,1678499772310964519,0
speed,1678499773312213933,0
speed,1678499774311488837,0
speed,1678499775312257584,0
speed,1678499776312670452,0
speed,1678499777312252758,0
speed,1678499778313811610,0
speed,1678499779313143767,0
speed,1678499780312560978,0
speed,1678499781313563646,0
speed,1678499782309997193,0
speed,1678499783312866463,0
speed,1678499784313240603,0
speed,1678499785325258335,0
speed,1678499786312300054,0
speed,1678499787313470132,0
speed,1678499788313511213,0
speed,1678499789315965817,0
speed,1678499790314558167,0
speed,1678499791314658996,0
speed,1678499792311551940,0
speed,1678499793315624820,0
speed,1678499794315997321,0
speed,1678499795315261449,0
speed,1678499796317103837,0
speed,1678499797315975787,0
speed,1678499798316522151,0
speed,1678499799317980332,0
speed,1678499800319609139,0
speed,1678499801317111998,0
speed,1678499802315232978,0
speed,1678499803319142918,0
speed,1678499804320523197,0
speed,1678499805319927246,0
speed,1678499806320765451,0
speed,1678499807339525472,0
speed,1678499808321279016,0
speed,1678499809321824992,0
speed,1678499810322129567,0
speed,1678499811323638977,0
speed,1678499812320891919,0
speed,1678499813324338608,0
speed,1678499814324149239,0
speed,1678499815330803300,0
speed,1678499816339812080,0
speed,1678499817337949089,0
speed,1678499818328284975,0
speed,1678499819328572282,0
speed,1678499820328626676,0
speed,1678499821328840655,0
speed,1678499822325028893,0
speed,1678499823329014769,0
speed,1678499824329070945,0
speed,1678499825327547398,0
speed,1678499826329573665,0
speed,1678499827329561359,0
speed,1678499828328347765,0
speed,1678499829329228372,0
speed,1678499830329447739,0
speed,1678499831327744938,0
speed,1678499832325755788,0
speed,1678499833328456910,0
speed,1678499834329054824,0
speed,1678499835329831541,0
speed,1678499836328933902,0
speed,1678499837335011565,0
speed,1678499838330035374,0
speed,1678499839330732935,0
speed,1678499840331163730,0
speed,1678499841332823163,0
speed,1678499842329964097,0
speed,1678499843332199988,0
speed,1678499844332441159,0
speed,1678499845332602698,0
speed,1678499846333798033,0
speed,1678499847332475944,0
speed,1678499848332749209,0
speed,1678499849332072015,0
speed,1678499850332698510,0
speed,1678499851335672851,0
speed,1678499852329213061,0
speed,1678499853332231625,0
speed,1678499854332857817,0
speed,1678499855330746901,0
speed,1678499856332740898,0
speed,1678499857333310378,0
speed,1678499858332962735,0
speed,1678499859333502012,0
speed,1678499860335199303,0
speed,1678499861333730426,0
speed,1678499862332514623,0
speed,1678499863335784145,0
speed,1678499864334803709,0
speed,1678499865353202838,0
speed,1678499866336847234,0
speed,1678499867338039129,0
speed,1678499868337865048,0
speed,1678499869338058780,0
speed,1678499870337742570,0
speed,1678499871339492542,0
speed,1678499872335234862,0
speed,1678499873338608574,0
speed,1678499874338250290,0
speed,1678499875340033084,0
speed,1678499876339493713,0
speed,1678499877340212093,0
speed,1678499878336879315,0
speed,1678499879340690953,0
speed,1678499880340088935,0
speed,1678499881341482735,0
speed,1678499882337440024,0
speed,1678499883338413624,0
speed,1678499884340825911,0
speed,1678499885343672155,0
speed,1678499886341329698,0
speed,1678499887343395745,0
speed,1678499888343764778,0
speed,1678499889344811308,0
speed,1678499890342221258,0
speed,1678499891342567694,0
speed,1678499892339284946,0
speed,1678499893343514633,0
speed,1678499894341357504,0
speed,1678499895343927002,0
speed,1678499896343194136,0
speed,1678499897346364622,0
speed,1678499898346333317,0
speed,1678499899346662791,0
speed,1678499900344106357,0
speed,1678499901363063115,0
speed,1678499902342713669,0
speed,1678499903345782450,0
speed,1678499904345587774,0
speed,1678499905346368560,0
speed,1678499906345141918,0
speed,1678499907346066144,0
speed,1678499908345376377,0
speed,1678499909345467229,0
speed,1678499910347171142,0
speed,1678499911347467779,0
speed,1678499912344550852,0
speed,1678499913344249061,0
speed,1678499914347166409,0
speed,1678499915348571586,0
speed,1678499916347461370,0
speed,1678499917348255254,0
speed,1678499918346852650,0
speed,1678499919349844071,0
speed,1678499920348086942,0
speed,1678499921347737304,0
speed,1678499922345262426,0
speed,1678499923345363568,0
speed,1678499924348633226,0
speed,1678499925348493854,0
speed,1678499926348618180,0
speed,1678499927348974485,0
speed,1678499928349444488,0
speed,1678499929349384134,0
speed,1678499930348466655,0
speed,1678499931348884582,0
speed,1678499932346732847,0
speed,1678499933349360029,0
speed,1678499934349814107,0
speed,1678499935349226843,0
speed,1678499936349817904,0
speed,1678499937349140437,0
speed,1678499938349414004,0
speed,1678499939348639458,0
speed,1678499940349542972,0
speed,1678499941348973429,0
speed,1678499942346402238,0
speed,1678499943346598994,0
speed,1678499944352184609,0
speed,1678499945349554154,0
speed,1678499946350869812,0
speed,1678499947350438977,0
speed,1678499948349153464,0
speed,1678499949351245788,0
speed,1678499950353016033,0
speed,1678499951353877225,0
speed,1678499952349327791,0
speed,1678499953349054779,0
speed,1678499954353838234,0
speed,1678499955353619600,0
speed,1678499956355139807,0
speed,1678499957355813149,0
speed,1678499958356588106,0
speed,1678499959356947131,0
speed,1678499960356740226,0
speed,1678499961356494156,0
speed,1678499962355317888,0
speed,1678499963357896224,0
speed,1678499964360073628,0
speed,1678499965359283769,0
speed,1678499966359546611,0
speed,1678499967359093523,0
speed,1678499968361086666,0
speed,1678499969361753520,0
speed,1678499970362348398,0
speed,1678499971362949527,0
speed,1678499972360422666,0
speed,1678499973362984302,0
speed,1678499974362950600,0
speed,1678499975363371426,0
speed,1678499976363541371,0
speed,1678499977363673922,0
speed,1678499978366161454,0
speed,1678499979364615534,0
speed,1678499980367485775,0
speed,1678499981367144588,0
speed,1678499982363995771,0
speed,1678499983367524137,0
speed,1678499984367153060,0
speed,1678499985367034847,0
speed,1678499986368867869,0
speed,1678499987367749877,0
speed,1678499988369300925,0
speed,1678499989369894276,0
speed,1678499990371591577,0
speed,1678499991370247136,0
speed,1678499992368950353,0
speed,1678499993373436541,0
speed,1678499994374414741,0
speed,1678499995374786438,0
speed,1678499996375197459,0
speed,1678499997374703282,0
speed,1678499998377979489,0
speed,1678499999378194268,0
speed,1678500000378368059,0
speed,1678500001378573310,0
speed,1678500002375397915,0
speed,1678500003375126611,0
speed,1678500004379909379,0
speed,1678500005376711125,0
speed,1678500006381451553,0
speed,1678500007379919695,0
speed,1678500008382488791,0
speed,1678500009381449901,0
speed,1678500010382556045,0
speed,1678500011385260771,0
speed,1678500012380255670,0
speed,1678500013382978472,0
speed,1678500014385117166,0
speed,1678500015387050083,0
speed,1678500016385859591,0
speed,1678500017387667773,0
speed,1678500018387310715,0
speed,1678500019386773921,0
speed,1678500020388155236,0
speed,1678500021387351208,0
speed,1678500022384914852,0
speed,1678500023387237415,0
speed,1678500024389671280,0
speed,1678500025389777668,0
speed,1678500026391354096,0
speed,1678500027390406746,0
speed,1678500028391325163,0
speed,1678500029392543943,0
speed,1678500030392685338,0
speed,1678500031392981057,0
speed,1678500032390319617,0
speed,1678500033396384819,0
speed,1678500034393696247,0
speed,1678500035396528252,0
speed,1678500036394697904,0
speed,1678500037394628116,0
speed,1678500038396665914,0
speed,1678500039395741240,0
speed,1678500040396549262,0
speed,1678500041398274516,0
speed,1678500042394423206,0
speed,1678500043394580769,0
speed,1678500044398993974,0
speed,1678500045399182894,0
speed,1678500046400116132,0
speed,1678500047401296193,0
speed,1678500048401186162,0
speed,1678500049402624297,0
speed,1678500050406520745,0
speed,1678500051403800117,0
speed,1678500052399722680,0
speed,1678500053402688464,0
speed,1678500054403284114,0
speed,1678500055404546478,0
speed,1678500056404272764,0
speed,1678500057404732483,0
speed,1678500058406909740,0
speed,1678500059408966844,0
speed,1678500060406922839,0
speed,1678500061407787925,0
speed,1678500062404889348,0
speed,1678500063409024304,0
speed,1678500064408501699,0
speed,1678500065411718125,0
speed,1678500066410640944,0
speed,1678500067409731993,0
speed,1678500068411376666,0
speed,1678500069410568759,0
speed,1678500070410423659,0
speed,1678500071409809087,0
speed,1678500072408431605,0
speed,1678500073411028414,0
speed,1678500074414748235,0
speed,1678500075414130231,0
speed,1678500076413345980,0
speed,1678500077413591930,0
speed,1678500078414690270,0
speed,1678500079415749601,0
speed,1678500080418233453,0
speed,1678500081417970924,0
speed,1678500082414088271,0
speed,1678500083414442563,0
speed,1678500084418422501,0
speed,1678500085419598664,0
speed,1678500086419551296,0
speed,1678500087419179923,0
speed,1678500088420479110,0
speed,1678500089422755789,0
speed,1678500090420564541,0
speed,1678500091421047593,0
speed,1678500092418404060,0
speed,1678500093417597283,0
speed,1678500094422234158,0
speed,1678500095423699551,0
speed,1678500096422674656,0
speed,1678500097422050539,0
speed,1678500098424503324,0
speed,1678500099423605151,0
speed,1678500100425225655,0
speed,1678500101425620702,0
speed,1678500102422832497,0
speed,1678500103422653438,0
speed,1678500104428441411,0
speed,1678500105428212459,0
speed,1678500106429177561,0
speed,1678500107431553642,0
speed,1678500108428955027,0
speed,1678500109432696255,0
speed,1678500110428828644,0
speed,1678500111430442810,0
speed,1678500112426543015,0
speed,1678500113431654601,0
speed,1678500114430252339,0
speed,1678500115431409066,0
speed,1678500116434274843,0
speed,1678500117432676285,0
speed,1678500118432303447,0
speed,1678500119433659710,0
speed,1678500120433503383,0
speed,1678500121434681786,0
speed,1678500122431178876,0
speed,1678500123437282812,0
speed,1678500124434653544,0
speed,1678500125445709991,0
speed,1678500126436109328,0
speed,1678500127436916388,0
speed,1678500128438913752,0
speed,1678500129438839625,0
speed,1678500130439198255,0
speed,1678500131440708284,0
speed,1678500132436882214,0
speed,1678500133442547365,0
speed,1678500134441002216,0
speed,1678500135441652778,0
speed,1678500136441276163,0
speed,1678500137446745593,0
speed,1678500138443308695,0
speed,1678500139443386663,0
speed,1678500140442899065,0
speed,1678500141443926976,0
speed,1678500142440790706,0
speed,1678500143528136884,0
speed,1678500144454529506,0
speed,1678500145453221141,0
speed,1678500146453554429,0
speed,1678500147453041528,0
speed,1678500148453969449,0
speed,1678500149453966182,0
speed,1678500150454445881,0
speed,1678500151454059651,0
speed,1678500152451571565,0
speed,1678500153455715299,45
speed,1678500154466533612,0
speed,1678500155454069002,0
speed,1678500156455042975,0
speed,1678500157455376070,0
speed,1678500158455874216,0
speed,1678500159455268155,0
speed,1678500160458817268,0
speed,1678500161458928182,0
speed,1678500162453308834,0
speed,1678500163457376123,0
speed,1678500164458265473,0
speed,1678500165458097280,0
speed,1678500166456980555,0
speed,1678500167458489174,0
speed,1678500168457702813,0
speed,1678500169458518159,0
speed,1678500170457011078,0
speed,1678500171458939802,0
speed,1678500172455367325,0
speed,1678500173457814693,0
speed,1678500174460262271,0
speed,1678500175463108127,0
speed,1678500176459167742,0
speed,1678500177460554187,0
speed,1678500178460278928,0
speed,1678500179460473719,0
speed,1678500180460058361,0
speed,1678500181461145594,0
speed,1678500182458991399,0
speed,1678500183457637354,0
speed,1678500184461822898,0
speed,1678500185462696284,0
speed,1678500186462939886,0
speed,1678500187465017119,0
speed,1678500188463656413,0
speed,1678500189462547218,0
speed,1678500190465269396,0
speed,1678500191472029198,0
speed,1678500192468259300,0
speed,1678500193471525540,0
speed,1678500194473369242,0
speed,1678500195471628496,0
speed,1678500196469903065,0
speed,1678500197470708498,0
speed,1678500198470585867,0
speed,1678500199468151643,0
speed,1678500200471507422,0
speed,1678500201471987707,0
speed,1678500202468095061,0
speed,1678500203472761770,0
speed,1678500204469213760,0
speed,1678500205472774439,0
speed,1678500206473804725,0
speed,1678500207473575804,0
speed,1678500208473497456,0
speed,1678500209473658065,0
speed,1678500211697683312,0
speed,1678500212691586895,0
speed,1678500213898493189,0
speed,1678500214695332314,0
speed,1678500215695512722,0
speed,1678500216699569661,0
speed,1678500217699855435,0
speed,1678500218699435748,0
speed,1678500219696790977,0
speed,1678500220697486282,0
speed,1678500221699126008,0
speed,1678500222697219515,0
speed,1678500223698543621,0
speed,1678500224699963039,0
speed,1678500225699538464,0
speed,1678500232700809977,0
speed,1678500233701899148,45
speed,1678500234700200949,0
speed,1678500235703716091,0
speed,1678500236700841654,0
speed,1678500237702233952,45
speed,1678500238705153738,0
speed,1678500239707122805,45
speed,1678500240703144787,0
speed,1678500241704074334,0
speed,1678500242702041198,0
speed,1678500243703470169,0
speed,1678500244704823674,0
speed,1678500245705318593,0
speed,1678500261707066717,0
speed,1678500262705660629,0
speed,1678500263707787117,0
speed,1678500264711246354,0
speed,1678500265719424459,0
speed,1678500266708922411,0
speed,1678500267707413204,0
speed,1678500268708029501,0
speed,1678500269706828106,0
speed,1678500270708757363,0
speed,1678500271710120376,0
speed,1678500272706814575,0
speed,1678500273718657136,0
speed,1678500274708722436,0
speed,1678500275707345788,0
speed,1678500276710845194,0
speed,1678500277708722878,0
speed,1678500278710467301,0
speed,1678500301729453036,0
speed,1678500302727757044,0
speed,1678500303759038743,0
speed,1678500356761677738,0
speed,1678500357763710881,0
speed,1678500358762091451,0
speed,1678500359766956134,0
speed,1678500360766526592,0
speed,1678500361767734433,45
speed,1678500362764788924,0
speed,1678500363763657359,0
speed,1678500364763373861,0
speed,1678500365765557166,0
speed,1678500366766911885,0
speed,1678500367768336396,0
speed,1678500368765691827,0
speed,1678500369766010256,0
speed,1678500370766243373,0
speed,1678500371766989768,0
speed,1678500372765166863,0
speed,1678500373804916370,0
speed,1678500374780462041,0
speed,1678500375830697452,0
speed,1678500376798596523,0
speed,1678500377813940509,0
speed,1678500378802655032,1
speed,1678500379804314812,0
speed,1678500380804249086,0
speed,1678500381810560808,0
speed,1678500382808057292,0
speed,1678500383976068650,0
speed,1678500384961519195,0
speed,1678500385958913807,0
speed,1678500386960788643,0
speed,1678500387970245761,0
speed,1678500388968582764,0
speed,1678500389978514254,0
speed,1678500390969517049,0
speed,1678500392061726185,0
speed,1678501663986725799,0
speed,1678501665987208307,0
speed,1678501667989825013,0
speed,1678501669990727971,0
speed,1678501671991861910,0
speed,1678501673991975014,0
speed,1678501675989378544,0
speed,1678501677989011531,0
speed,1678501679994390777,0
speed,1678501681992840423,0
speed,1678501683991466935,0
speed,1678501685988892926,0
speed,1678501687993516573,0
speed,1678501689989162560,0
speed,1678501691994192492,0
speed,1678501693993524118,0
speed,1678501695991014186,0
speed,1678501697991969953,0
speed,1678501699991670513,0
speed,1678501701994557452,0
speed,1678501703994794452,0
speed,1678501705992121828,0
speed,1678501707992156679,0
speed,1678501709995234681,0
speed,1678501711995026967,0
speed,1678501713993946856,0
speed,1678501745995928162,0
speed,1678501747998724313,0
speed,1678501749999275525,0
speed,1678501752000652662,0
speed,1678501753998950176,0
speed,1678501768016731830,0
speed,1678501770017764691,0
speed,1678501772017069015,0
speed,1678501774014955322,0
speed,1678501784079262157,0
speed,1678501838110979839,0
speed,1678501840108622042,0
speed,1678501842109399324,0
speed,1678501854126979162,0
speed,1678501890177337321,0
speed,1678501892174261681,0
speed,1678501894175568247,0
speed,1678501896174208003,0
speed,1678501898175439767,0
speed,1678501900177217565,0
speed,1678501902175650640,0
speed,1678501904177927227,0
speed,1678501906176199616,27
speed,1678501908176513393,27
speed,1678501910176917373,27
speed,1678501912175584276,27
speed,1678501914177857556,110
speed,1678501916178551520,109
speed,1678501918177636895,109
speed,1678501920178348036,109
speed,1678501922183244769,109
speed,1678501924177398288,109
speed,1678501926177545148,109
speed,1678501928178965692,0
speed,1678501930181838097,0
speed,1678501932181951974,0
speed,1678510076800843393,128
speed,1678510078790304399,128
speed,1678510080797519856,128
speed,1678510082785954408,128
speed,1678510084783927615,128
speed,1678510086792787475,128
speed,1678510088787968237,128
speed,1678510090788026203,128
speed,1678510092787158974,128
speed,1678510094785637659,128
speed,1678510096788866927,128
speed,1678510098787350243,128
speed,1678510100792252320,128
speed,1678510102787170361,128
speed,1678510104787564711,128
speed,1678510106790115946,180
speed,1678510108790312850,180
speed,1678510110789022195,115
speed,1678510112797634895,34
speed,1678510114790752672,0
speed,1678510116788918040,0
speed,1678510118788129661,0
speed,1678510120806529519,0
speed,1678510194841954474,0
speed,1678510196851390870,0
speed,1678510198844531269,0
speed,1678510200842796685,0
speed,1678510202844372803,0
speed,1678510204843961072,0
speed,1678510206845087401,0
speed,1678516544320828686,0
speed,1678516546321565734,0
speed,1678516548323140700,0
speed,1678516550322430017,0
speed,1678516552325409210,0
speed,1678516554319815719,0
speed,1678516556324379866,0
speed,1678516558323052454,0
speed,1678516560330841750,0
speed,1678516562347805880,0
speed,1678516564321496451,0
speed,1678516566327606986,0
speed,1678516568328790850,0
speed,1678516570328315830,0
speed,1678516572326577287,0
speed,1678516574322578614,0
speed,1678516576329461532,0
speed,1678516578331885378,0
speed,1678516580327539808,0
speed,1678516582330176066,0
speed,1678516584323281054,0
speed,1678516586328594549,0
speed,1678516588331492915,0
speed,1678516590327248169,0
speed,1678516592336628481,0
speed,1678516594326107186,0
speed,1678516596329423448,0
speed,1678516598334132521,0
speed,1678516600330222137,0
speed,1678516602330478448,0
speed,1678516604325392622,0
speed,1678516606333449984,0
speed,1678516608332704974,0
speed,1678516610332392105,0
speed,1678516612329423066,0
speed,1678516614329045005,0
speed,1678516616339860981,0
speed,1678516618334710318,0
speed,1678516620341072230,0
speed,1678516622330410791,0
speed,1678516624328447680,0
speed,1678516626360061141,0
speed,1678516628355962906,0
speed,1678516630355735482,0
speed,1678516632356954253,0
speed,1678516634353306663,0
speed,1678516636360067543,0
speed,1678516638357156682,0
speed,1678516640361123068,0
speed,1678516642357477801,0
speed,1678516644354013843,0
speed,1678516646356600835,0
speed,1678516648360320067,0
speed,1678516650357513939,0
speed,1678516652359021797,0
speed,1678516654358703791,0
speed,1678516656359737917,0
speed,1678516658358776285,0
speed,1678516660358371271,0
speed,1678516662362426074,0
speed,1678516664356459711,0
speed,1678516666368018639,0
speed,1678516668365726742,0
speed,1678516670357264066,1
speed,1678516672366743553,0
speed,1678516674358804742,1
speed,1678516676362550849,0
speed,1678516678359768888,0
speed,1678516680382251587,0
speed,1678516682366512708,0
speed,1678516684359739029,0
speed,1678516686362483878,0
speed,1678516688364293950,0
speed,1678516690365087370,0
speed,1678516692363464617,0
speed,1678516694361046097,0
speed,1678516696364675350,0
speed,1678516698363560584,0
speed,1678516700365193824,0
speed,1678516702366251607,0
speed,1678516704363525572,0
speed,1678516706365951640,0
speed,1678516708368362923,0
speed,1678516710371414834,0
speed,1678516712369303925,0
speed,1678516714366821985,0
speed,1678516716368183303,0
speed,1678516718369798012,0
speed,1678516720368558009,0
speed,1678516722371229130,0
speed,1678516724366302866,0
speed,1678516726370146231,0
speed,1678516728369067452,0
speed,1678516730374641911,0
speed,1678516732371579149,0
speed,1678516734369849717,0
speed,1678516736371046468,0
speed,1678516738372655722,0
speed,1678516740390167260,0
speed,1678516742393850366,0
speed,1678516744387420012,0
speed,1678516746391419951,0
speed,1678516748393079081,0
speed,1678516750395310400,0
speed,1678516752396578035,0
speed,1678516754388305956,0
speed,1678516756392090355,0
speed,1678516758392860930,0
speed,1678516760393018858,0
speed,1678516762394880114,0
speed,1678516764388947058,0
speed,1678516766394477830,0
speed,1678516768393209804,0
speed,1678516770391975899,0
speed,1678516772400390001,0
speed,1678516774393931303,0
speed,1678516776394342872,0
speed,1678516778398369525,0
speed,1678516780391979751,0
speed,1678516782395120380,0
speed,1678516784391861532,0
speed,1678516786393754422,0
speed,1678516788395464039,0
speed,1678516790395632943,0
speed,1678516792396207840,0
speed,1678516794407014802,0
speed,1678516796395655528,0
speed,1678516798396065808,0
speed,1678516800396136513,0
speed,1678516802392583448,0
speed,1678516845064579957,0
speed,1678516846991916895,0
speed,1678516848990163841,0
speed,1678516850989991352,0
speed,1678516852990427719,0
speed,1678516854991890229,0
speed,1678516856990346256,0
speed,1678516858993096892,0
speed,1678516860992493755,0
speed,1678516862991782395,0
speed,1678516864992196918,0
speed,1678516866992761704,0
speed,1678516868994709142,0
speed,1678516870993913376,0
speed,1678516872991971790,0
speed,1678516874991372230,0
speed,1678516876994726345,0
speed,1678516878994229398,0
speed,1678516880993810113,0
speed,1678516882993250572,0
speed,1678516884991435213,0
speed,1678516886995559867,0
speed,1678516889002987575,0
speed,1678516891005700894,0
speed,1678516892996578628,0
speed,1678516894997531241,0
speed,1678516897000648270,0
speed,1678516899003347807,0
speed,1678516900997727774,0
speed,1678516903002199704,0
speed,1678516905000981471,0
speed,1678516907000201833,0
speed,1678516909004162582,0
speed,1678516910999040589,0
speed,1678516913003328585,0
speed,1678516914998430819,0
speed,1678516917005092973,0
speed,1678516919000594692,0
speed,1678516921002068508,0
speed,1678516923000857503,0
speed,1678516925000368217,0
speed,1678516927010744118,0
speed,1678516928999691167,0
speed,1678516931001722813,0
speed,1678516933002714211,0
speed,1678516935000361263,0
speed,1678516937003005419,0
speed,1678516939003572718,0
speed,1678516941002762480,0
speed,1678516943002011361,0
speed,1678516945000887228,0
speed,1678516947006262166,0
speed,1678516949003459043,0
speed,1678516951046402158,0
speed,1678516953005121768,0
speed,1678516955003464692,0
speed,1678516957006266493,0
speed,1678516959003305841,0
speed,1678516961008133157,0
speed,1678516963004608298,0
speed,1678516965001892760,0
speed,1678516967004654062,0
speed,1678516969008417340,0
speed,1678516971005734783,0
speed,1678516973006342936,0
speed,1678516975004453871,0
speed,1678516977052166382,0
speed,1678516979027895351,0
speed,1678516981021768985,0
speed,1678516983023991157,0
speed,1678516985013830036,0
speed,1678516987012955103,0
speed,1678516989025654503,0
speed,1678516991017158903,0
speed,1678516993015666851,0
speed,1678516995014933755,0
speed,1678516997015322531,0
speed,1678516999017084373,0
speed,1678517001016237956,0
speed,1678517003019896408,0
speed,1678517005013776912,1
speed,1678517007020143007,0
speed,1678517009017666097,0
speed,1678517011020837327,0
speed,1678517013017717357,0
speed,1678517015016218628,0
speed,1678517017018402116,0
speed,1678517019018868120,0
speed,1678517021022573428,0
speed,1678517023026616394,0
speed,1678517025019282934,0
speed,1678517027028371652,0
speed,1678525909499798986,0
speed,1678525911503077743,0
speed,1678525913503889225,0
speed,1678525915500858857,0
speed,1678525917503444180,0
speed,1678525919508661881,0
speed,1678525921504935736,0
speed,1678525923500465430,0
speed,1678525925504124286,0
speed,1678525927500520848,0
speed,1678525929503700279,0
speed,1678525931508627824,0
speed,1678525933498705991,0
speed,1678525935500165069,0
speed,1678525937514669108,0
speed,1678525939499537310,0
speed,1678525941501374510,0
speed,1678525943500003710,0
speed,1678525945499627956,0
speed,1678525947507736465,0
speed,1678525949505185673,0
speed,1678525951509825143,0
speed,1678525953504234579,0
speed,1678525955508905299,0
speed,1678525958394102920,0
speed,1678525960389237402,0
speed,1678525962392709847,0
speed,1678525964388291410,0
speed,1678525966393537332,0
speed,1678525976427708550,0
speed,1678525978426941387,0
speed,1678525980426436566,0
speed,1678525982426515438,0
speed,1678525984425102706,0
speed,1678525986427752966,0
speed,1678525988431682331,0
speed,1678525990434675193,0
speed,1678525992428308483,0
speed,1678525994426381482,0
speed,1678525996432999682,0
speed,1678525998428237492,0
speed,1678526000433280858,0
speed,1678526002426604358,0
speed,1678526004426610363,0
speed,1678526006428209117,1
speed,1678526008434886794,0
speed,1678526010427998107,0
speed,1678526012434847136,0
speed,1678526014425265394,0
speed,1678526016429222307,0
speed,1678526018427383532,0
speed,1678526020429581082,0
speed,1678526022427980794,0
speed,1678526024429083455,0
speed,1678526026435339779,0
speed,1678526028430026963,0
speed,1678526030435438136,0
speed,1678526032428970901,0
speed,1678526034429864344,0
speed,1678526036431209085,0
speed,1678526038437392491,0
speed,1678526040431037181,1
speed,1678526042430160167,0
speed,1678526044430181323,0
speed,1678526046433075792,0
speed,1678526048436359373,0
speed,1678526050437427855,0
speed,1678526052433593613,0
speed,1678526054434565596,0
speed,1678526056432569022,0
speed,1678526058444929277,0
speed,1678526226423550994,0
speed,1678526228432375247,0
speed,1678526230425715379,0
speed,1678526232431452390,0
speed,1678526234427021798,0
speed,1678526236429223347,0
speed,1678526238429840961,0
speed,1678526240429169423,17
speed,1678526242426113346,101
speed,1678526244422927094,101
speed,1678526246427213845,102
speed,1678526248428246339,102
speed,1678526250428575184,10
speed,1678526252423418735,11
speed,1678526254428072728,10
speed,1678526256427110492,10
speed,1678526258435068253,11
speed,1678526260433400361,11
speed,1678526262432588669,11
speed,1678526264424753179,11
speed,1678526266435039680,11
speed,1678526268429536572,10
speed,1678526270431188871,11
speed,1678526272427615862,10
speed,1678526274429026286,11
speed,1678526276437468059,11
speed,1678526498545638986,11
speed,1678526500542371761,11
speed,1678526502547063413,10
speed,1678526504538133236,14
speed,1678526506544688762,45
speed,1678526508538868942,69
speed,1678526510542455313,49
speed,1678526512541826954,31
speed,1678526514544490795,31
speed,1678526516543579839,31
speed,1678526518550899214,0
speed,1678526520544924246,26
speed,1678526522552914545,27
speed,1678526524547293476,50
speed,1678526526554601028,87
speed,1678526528547900604,93
speed,1678526530547988819,93
speed,1678526532546958278,20
speed,1678526534569196051,20
speed,1678526536546228753,20
speed,1678526538555595788,20
speed,1678526540542825625,21
speed,1678526542548012320,172
speed,1678526544548025754,172
speed,1678526546593172962,163
speed,1678526548549983692,113
speed,1678526550544337771,113
speed,1678526552548004607,113
speed,1678526554546413285,113
speed,1678526556551598572,113
speed,1678526558551443358,15
speed,1678526560550101156,0
speed,1678526562552223699,0
speed,1678526564558280665,0
speed,1678526658581134309,0
speed,1678526660578121151,0
speed,1678526662580098902,0
speed,1678526664578262196,0
speed,1678526666580977865,0
speed,1678526668578670816,45
speed,1678526670583394222,0
speed,1678527573598389043,0
speed,1678527575600313955,0
speed,1678527577600396137,0
speed,1678527579596449730,13
speed,1678527581599858457,180
speed,1678527583596774402,180
speed,1678527585601705319,180
speed,1678527587595927096,180
speed,1678527589598183011,180
speed,1678527591596913714,180
speed,1678527593596366086,180
speed,1678527595598243596,180
speed,1678527597597567707,180
speed,1678527599598439727,180
speed,1678527601597115948,180
speed,1678527603599571875,180
speed,1678527605600945115,180
speed,1678527607612734602,180
speed,1678527609599114957,180
speed,1678527611598556945,180
speed,1678527613603421746,180
speed,1678527615598931869,180
speed,1678527617598648309,180
speed,1678527619599074698,180
speed,1678527621600639208,0
speed,1678527623598256948,2
speed,1678527625604997460,0
speed,1678527627597851626,0
speed,1678527629684290117,0
speed,1678569266860304741,0
speed,1678569268868880246,0
speed,1678569274445473530,0
speed,1678569274446456338,0
speed,1678569274887523644,0
speed,1678569276869291402,0
speed,1678569278876232727,0
speed,1678569282878069097,0
speed,1678569284093304088,45
speed,1678569284868270770,0
speed,1678569288426850830,0
speed,1678569290414963694,0
speed,1678569292559014048,0
speed,1678569294410088605,0
speed,1678569296392024653,0
speed,1678569298354348595,0
speed,1678569300358287112,0
speed,1678569302360578194,0
speed,1678569304375688407,0
speed,1678569306360845329,0
speed,1678569308374437553,0
speed,1678569310354357624,0
speed,1678569312361227005,0
speed,1678569314460211188,0
speed,1678569316376335443,0
speed,1678569318385310783,0
speed,1678569320594295668,1
speed,1678569322650325166,0
speed,1678569324636844506,0
speed,1678569326538115940,0
speed,1678569328591860957,0
speed,1678569330542144243,0
speed,1678569332598078800,0
speed,1678569334571040171,0
speed,1678569336571003790,0
speed,1678569338621419674,0
speed,1678569340562170163,0
speed,1678569342566897227,0
speed,1678569344564157293,0
speed,1678569346558541751,103
speed,1678569348564164409,136
speed,1678569350567013366,145
speed,1678569352561965845,145
speed,1678569354562199275,145
speed,1678569356559900941,145
